"HEROP_ID","GEOID","OtpCtTmDr","OtpCtTmDr2","OtpTmDrP","OtpTmDrP2","OtpAvTmDr","OtpAvTmDr2"
"050US48341","48341",0,0,0,0,46.97,93.94
"050US48343","48343",0,0,0,0,47.38,94.77
"050US48345","48345",0,0,0,0,NA,NA
"050US48347","48347",11,0,64.71,0,29.79,59.59
"050US48349","48349",0,0,0,0,51.47,102.93
"050US48351","48351",0,0,0,0,61.01,122.02
"050US48353","48353",0,0,0,0,38.23,76.47
"050US48355","48355",92,80,95.83,83.33,8.56,17.13
"050US48357","48357",0,0,0,0,NA,NA
"050US48359","48359",0,0,0,0,46.57,93.14
"050US48361","48361",23,3,95.83,12.5,20.26,40.51
"050US48363","48363",7,0,70,0,25.42,50.83
"050US48365","48365",2,0,28.57,0,36.44,72.87
"050US48367","48367",29,15,100,51.72,13.16,26.33
"050US48369","48369",0,0,0,0,NA,NA
"050US48371","48371",0,0,0,0,78.11,156.22
"050US48373","48373",0,0,0,0,56.11,112.22
"050US48375","48375",34,34,97.14,97.14,6.2,12.41
"050US48377","48377",0,0,0,0,NA,NA
"050US48379","48379",0,0,0,0,56.53,113.05
"050US48381","48381",33,26,100,78.79,10.87,21.73
"050US48383","48383",0,0,0,0,69.55,139.1
"050US48385","48385",0,0,0,0,NA,NA
"050US48387","48387",0,0,0,0,67.19,134.38
"050US48389","48389",0,0,0,0,67.14,134.28
"050US48391","48391",0,0,0,0,48.28,96.56
"050US48393","48393",0,0,0,0,74.52,149.04
"050US48395","48395",1,0,16.67,0,38.5,77
"050US48397","48397",29,12,100,41.38,15.83,31.67
"050US48399","48399",1,0,25,0,45.49,90.97
"050US48401","48401",4,0,28.57,0,50.98,101.95
"050US48403","48403",0,0,0,0,52.69,105.38
"050US48405","48405",2,0,66.67,0,29.58,59.16
"050US48407","48407",0,0,0,0,47.05,94.11
"050US48409","48409",16,5,100,31.25,18.65,37.3
"050US48411","48411",0,0,0,0,87.61,175.22
"050US48413","48413",0,0,0,0,55.82,111.64
"050US48415","48415",0,0,0,0,82.76,165.52
"050US48417","48417",0,0,0,0,41.04,82.08
"050US48419","48419",7,4,100,57.14,13.51,27.01
"050US48421","48421",0,0,0,0,82.08,164.16
"050US48423","48423",56,42,100,75,9.86,19.72
"050US48425","48425",0,0,0,0,48.38,96.77
"050US48427","48427",0,0,0,0,56.02,112.04
"050US48429","48429",0,0,0,0,74.12,148.25
"050US48431","48431",0,0,0,0,48.58,97.16
"050US48433","48433",0,0,0,0,72.97,145.94
"050US48435","48435",0,0,0,0,84.54,169.08
"050US48437","48437",0,0,0,0,49.68,99.35
"050US48439","48439",449,437,100,97.33,6.48,12.97
"050US48441","48441",40,38,97.56,92.68,6.58,13.16
"050US48443","48443",0,0,0,0,NA,NA
"050US48445","48445",0,0,0,0,42.26,84.51
"050US48447","48447",0,0,0,0,87.1,174.2
"050US48449","48449",0,0,0,0,56.49,112.98
"050US48451","48451",27,24,100,88.89,8.18,16.36
"050US48453","48453",287,253,98.97,87.24,9.06,18.11
"050US48455","48455",0,0,0,0,47.06,94.12
"050US48457","48457",0,0,0,0,57.98,115.97
"050US48459","48459",6,1,60,10,24.13,48.26
"050US48461","48461",0,0,0,0,47.84,95.69
"050US48463","48463",0,0,0,0,76.41,152.82
"050US48465","48465",0,0,0,0,NA,NA
"050US48467","48467",1,0,7.14,0,40.54,81.08
"050US48469","48469",25,20,100,80,8.82,17.64
"050US48471","48471",5,0,41.67,0,36.19,72.37
"050US48473","48473",7,0,63.64,0,30.15,60.3
"050US48475","48475",0,0,0,0,37.51,75.03
"050US48477","48477",0,0,0,0,47.11,94.23
"050US48479","48479",65,61,94.2,88.41,9.47,18.94
"050US48481","48481",0,0,0,0,55.71,111.42
"050US48483","48483",0,0,0,0,81.58,163.16
"050US48485","48485",44,41,100,93.18,7.33,14.66
"050US48487","48487",0,0,0,0,49.94,99.88
"050US48489","48489",0,0,0,0,48.64,97.28
"050US48491","48491",128,82,94.81,60.74,13.9,27.81
"050US48493","48493",3,0,25,0,34.88,69.76
"050US48495","48495",0,0,0,0,49.37,98.75
"050US48497","48497",5,0,31.25,0,36.4,72.8
"050US48499","48499",1,0,8.33,0,42.79,85.58
"050US48501","48501",0,0,0,0,76.2,152.41
"050US48503","48503",0,0,0,0,58.1,116.2
"050US48505","48505",0,0,0,0,58.89,117.79
"050US48507","48507",0,0,0,0,78.24,156.48
"050US49001","49001",0,0,0,0,NA,NA
"050US49003","49003",9,0,75,0,27.17,54.34
"050US49005","49005",27,21,96.43,75,9.94,19.88
"050US49007","49007",4,3,80,60,14.73,29.45
"050US49009","49009",0,0,0,0,NA,NA
"050US49011","49011",65,63,98.48,95.45,7.23,14.46
"050US49013","49013",0,0,0,0,NA,NA
"050US49015","49015",1,0,33.33,0,51.96,103.93
"050US49017","49017",0,0,0,0,NA,NA
"050US49019","49019",2,2,66.67,66.67,21.19,42.38
"050US49021","49021",0,0,0,0,50.74,101.47
"050US49023","49023",0,0,0,0,43.38,86.76
"050US49025","49025",0,0,0,0,89.6,179.2
"050US49027","49027",0,0,0,0,NA,NA
"050US49029","49029",1,0,33.33,0,35.31,70.63
"050US49031","49031",0,0,0,0,NA,NA
"050US49033","49033",0,0,0,0,84.26,168.52
"050US49035","49035",250,232,99.6,92.43,7.36,14.72
"050US49037","49037",0,0,0,0,37.28,74.56
"050US49039","49039",0,0,0,0,73.64,147.29
"050US49041","49041",0,0,0,0,NA,NA
"050US49043","49043",7,0,50,0,38.15,76.3
"050US49045","49045",14,12,82.35,70.59,11.34,22.67
"050US49047","49047",0,0,0,0,NA,NA
"050US49049","49049",149,102,95.51,65.38,12.6,25.21
"050US49051","49051",1,0,10,0,35.69,71.38
"050US49053","49053",33,24,94.29,68.57,12.73,25.45
"050US49055","49055",0,0,0,0,NA,NA
"050US49057","49057",57,54,98.28,93.1,7.89,15.77
"050US50001","50001",1,0,10,0,40.03,80.06
"050US50003","50003",3,0,25,0,37.18,74.36
"050US50005","50005",8,3,80,30,20.88,41.75
"050US50007","50007",40,29,97.56,70.73,10.91,21.82
"050US50009","50009",0,0,0,0,51.15,102.31
"050US50011","50011",8,4,72.73,36.36,21.25,42.5
"050US50013","50013",1,0,50,0,33.33,66.65
"050US50015","50015",0,0,0,0,47.07,94.13
"050US50017","50017",5,0,50,0,31.3,62.59
"050US50019","50019",8,4,80,40,17.9,35.8
"050US50021","50021",16,9,80,45,18.02,36.04
"050US50023","50023",15,9,75,45,19.49,38.97
"050US50025","50025",11,5,61.11,27.78,26.56,53.12
"050US50027","50027",5,1,26.32,5.26,33,65.99
"050US51001","51001",0,0,0,0,48.87,97.74
"050US51003","51003",27,17,93.1,58.62,14.15,28.29
"050US51005","51005",0,0,0,0,66.33,132.66
"050US51007","51007",0,0,0,0,46.19,92.38
"050US51009","51009",4,4,40,40,44.11,88.22
"050US51011","51011",0,0,0,0,83.05,166.11
"050US51013","51013",71,71,100,100,5.8,11.61
"050US51015","51015",17,6,94.44,33.33,19.21,38.42
"050US51017","51017",0,0,0,0,76.03,152.06
"050US51019","51019",15,3,75,15,25.42,50.84
"050US51021","51021",0,0,0,0,47.09,94.18
"050US51023","51023",7,2,77.78,22.22,24.72,49.43
"050US51025","51025",0,0,0,0,43.76,87.53
"050US51027","51027",0,0,0,0,50.27,100.55
"050US51029","51029",0,0,0,0,54.94,109.89
"050US51031","51031",11,6,91.67,50,18.56,37.11
"050US51033","51033",5,0,55.56,0,28.47,56.94
"050US51035","51035",8,1,80,10,23.02,46.04
"050US51036","51036",2,0,66.67,0,30.52,61.04
"050US51037","51037",0,0,0,0,66.5,133
"050US51041","51041",75,60,100,80,10.73,21.47
"050US51043","51043",4,1,100,25,17.29,34.59
"050US51045","51045",0,0,0,0,39.8,79.6
"050US51047","51047",10,7,100,70,12.04,24.08
"050US51049","51049",0,0,0,0,55.97,111.94
"050US51051","51051",0,0,0,0,65.86,131.72
"050US51053","51053",6,3,66.67,33.33,24.59,49.18
"050US51057","51057",0,0,0,0,46.43,92.86
"050US51059","51059",274,180,100,65.69,12.54,25.08
"050US51061","51061",17,1,85,5,24.9,49.79
"050US51063","51063",1,0,20,0,38.83,77.65
"050US51065","51065",3,0,60,0,25.65,51.29
"050US51067","51067",4,0,25,0,33.37,66.74
"050US51069","51069",19,16,100,84.21,10.72,21.45
"050US51071","51071",1,0,25,0,34.09,68.18
"050US51073","51073",9,4,100,44.44,14.46,28.91
"050US51075","51075",4,2,66.67,33.33,24.8,49.6
"050US51077","51077",3,1,60,20,29.95,59.91
"050US51079","51079",2,0,50,0,31.85,63.71
"050US51081","51081",2,0,66.67,0,25.85,51.7
"050US51083","51083",0,0,0,0,56.54,113.07
"050US51085","51085",25,18,100,72,12.66,25.32
"050US51087","51087",85,83,100,97.65,8.48,16.95
"050US51089","51089",14,4,100,28.57,17.96,35.92
"050US51091","51091",0,0,0,0,NA,NA
"050US51093","51093",9,3,100,33.33,18.11,36.22
"050US51095","51095",17,16,100,94.12,11.15,22.3
"050US51097","51097",0,0,0,0,35.95,71.91
"050US51099","51099",5,1,83.33,16.67,23.68,47.36
"050US51101","51101",2,0,50,0,32.12,64.25
"050US51103","51103",0,0,0,0,56.63,113.27
"050US51105","51105",0,0,0,0,76.94,153.88
"050US51107","51107",47,0,62.67,0,27.9,55.79
"050US51109","51109",4,0,44.44,0,30.69,61.37
"050US51111","51111",0,0,0,0,74.81,149.61
"050US51113","51113",2,0,50,0,29.36,58.71
"050US51115","51115",0,0,0,0,33.46,66.92
"050US51117","51117",3,0,25,0,39.78,79.57
"050US51119","51119",0,0,0,0,35.95,71.9
"050US51121","51121",23,17,100,73.91,12.33,24.67
"050US51125","51125",0,0,0,0,47.4,94.79
"050US51127","51127",4,0,100,0,21.6,43.2
"050US51131","51131",0,0,0,0,80.66,161.31
"050US51133","51133",0,0,0,0,75.28,150.56
"050US51135","51135",0,0,0,0,49.49,98.98
"050US51137","51137",6,0,75,0,27.38,54.76
"050US51139","51139",0,0,0,0,40.34,80.68
"050US51141","51141",0,0,0,0,41.89,83.79
"050US51143","51143",11,1,57.89,5.26,29.61,59.22
"050US51145","51145",3,0,50,0,28.94,57.88
"050US51147","51147",0,0,0,0,70.1,140.19
"050US51149","51149",7,4,100,57.14,13.75,27.5
"050US51153","51153",91,27,97.85,29.03,17.52,35.04
"050US51155","51155",12,8,100,66.67,12.69,25.38
"050US51157","51157",0,0,0,0,34.81,69.63
"050US51159","51159",0,0,0,0,64.67,129.33
"050US51161","51161",22,17,100,77.27,11.53,23.06
"050US51163","51163",0,0,0,0,47.13,94.26
"050US51165","51165",20,8,90.91,36.36,19.63,39.25
"050US51167","51167",2,0,22.22,0,39.34,78.68
"050US51169","51169",2,0,33.33,0,41.53,83.05
"050US51171","51171",6,1,54.55,9.09,29.51,59.03
"050US51173","51173",0,0,0,0,54.17,108.33
"050US51175","51175",3,0,50,0,31.15,62.3
"050US51177","51177",30,14,88.24,41.18,18.46,36.92
"050US51179","51179",30,12,93.75,37.5,16.13,32.25
"050US51181","51181",0,0,0,0,47.38,94.75
"050US51183","51183",4,0,80,0,24.41,48.83
"050US51185","51185",7,1,53.85,7.69,29.76,59.52
"050US51187","51187",9,5,100,55.56,13.42,26.84
"050US51191","51191",0,0,0,0,49.04,98.09
"050US51193","51193",0,0,0,0,52.73,105.46
"050US51195","51195",0,0,0,0,66.76,133.52
"050US51197","51197",4,0,50,0,32.31,64.62
"050US51199","51199",15,14,100,93.33,10.3,20.59
"050US51510","51510",48,48,100,100,6.03,12.06
"050US51520","51520",2,0,40,0,29.89,59.78
"050US51530","51530",0,0,0,0,43.41,86.82
"050US51540","51540",12,12,100,100,6.31,12.61
"050US51550","51550",61,57,100,93.44,7.12,14.25
"050US51570","51570",5,5,100,100,3.39,6.77
"050US51580","51580",0,0,0,0,66.5,133.01
"050US51590","51590",16,5,100,31.25,15.4,30.8
"050US51595","51595",0,0,0,0,32.72,65.44
"050US51600","51600",5,5,100,100,9.66,19.33
"050US51610","51610",3,3,100,100,8.66,17.32
"050US51620","51620",2,0,100,0,16.77,33.54
"050US51630","51630",7,7,100,100,8.34,16.68
"050US51640","51640",2,2,100,100,0,0
"050US51650","51650",36,35,100,97.22,8.99,17.98
"050US51660","51660",11,11,100,100,5.11,10.23
"050US51670","51670",7,6,100,85.71,13.23,26.46
"050US51678","51678",0,0,0,0,40.66,81.32
"050US51680","51680",23,23,100,100,5.77,11.55
"050US51683","51683",7,7,100,100,4.36,8.71
"050US51685","51685",3,3,100,100,5.91,11.83
"050US51690","51690",5,5,100,100,8.88,17.75
"050US51700","51700",47,47,100,100,5.19,10.39
"050US51710","51710",80,80,100,100,4.79,9.57
"050US51720","51720",0,0,0,0,63.39,126.78
"050US51730","51730",11,11,100,100,7.06,14.13
"050US51735","51735",3,2,100,66.67,13.36,26.71
"050US51740","51740",31,31,100,100,4.05,8.11
"050US51750","51750",4,0,100,0,17.29,34.57
"050US51760","51760",75,75,100,100,4.44,8.88
"050US51770","51770",25,25,100,100,4.72,9.43
"050US51775","51775",5,5,100,100,10.87,21.74
"050US51790","51790",7,7,100,100,5.06,10.13
"050US51800","51800",36,33,100,91.67,8.49,16.99
"050US51810","51810",111,107,100,96.4,8.06,16.13
"050US51820","51820",5,0,100,0,18.81,37.63
"050US51830","51830",3,3,100,100,10.3,20.59
"050US51840","51840",6,6,100,100,4.62,9.25
"050US53001","53001",0,0,0,0,64.68,129.35
"050US53003","53003",0,0,0,0,NA,NA
"050US53005","53005",41,33,91.11,73.33,13.31,26.63
"050US53007","53007",0,0,0,0,59.86,119.72
"050US53009","53009",19,18,79.17,75,15.82,31.64
"050US53011","53011",113,93,98.26,80.87,10.08,20.16
"050US53013","53013",0,0,0,0,88.57,177.14
"050US53015","53015",27,19,90,63.33,13.02,26.03
"050US53017","53017",1,1,11.11,11.11,44.22,88.44
"050US53019","53019",0,0,0,0,NA,NA
"050US53021","53021",19,18,86.36,81.82,15.74,31.47
"050US53023","53023",0,0,0,0,NA,NA
"050US53025","53025",0,0,0,0,62.53,125.05
"050US53027","53027",11,7,55,35,27.11,54.22
"050US53029","53029",1,0,4.35,0,56.77,113.53
"050US53031","53031",2,0,20,0,35.44,70.87
"050US53033","53033",488,434,98.79,87.85,9.47,18.94
"050US53035","53035",54,28,91.53,47.46,16.83,33.65
"050US53037","53037",0,0,0,0,49.3,98.6
"050US53039","53039",0,0,0,0,81.17,162.34
"050US53041","53041",12,0,57.14,0,39.09,78.17
"050US53043","53043",0,0,0,0,45.41,90.82
"050US53045","53045",1,0,5.26,0,41.95,83.89
"050US53047","53047",0,0,0,0,83.33,166.66
"050US53049","53049",0,0,0,0,57.61,115.22
"050US53051","53051",0,0,0,0,55.69,111.38
"050US53053","53053",182,129,94.3,66.84,12.48,24.97
"050US53055","53055",0,0,0,0,NA,NA
"050US53057","53057",18,1,43.9,2.44,32.93,65.85
"050US53059","53059",0,0,0,0,53.46,106.92
"050US53061","53061",169,143,97.69,82.66,9.91,19.82
"050US53063","53063",126,108,96.92,83.08,9.35,18.7
"050US53065","53065",1,0,6.67,0,54.77,109.54
"050US53067","53067",58,41,95.08,67.21,13.51,27.03
"050US53069","53069",0,0,0,0,51.05,102.1
"050US53071","53071",0,0,0,0,49.85,99.7
"050US53073","53073",50,34,92.59,62.96,14.25,28.5
"050US53075","53075",0,0,0,0,77.9,155.79
"050US53077","53077",41,29,71.93,50.88,19.17,38.34
"050US54001","54001",0,0,0,0,45.23,90.45
"050US54003","54003",26,19,100,73.08,11.89,23.78
"050US54005","54005",0,0,0,0,77.41,154.83
"050US54007","54007",0,0,0,0,61.28,122.55
"050US54009","54009",8,0,100,0,25.03,50.06
"050US54011","54011",31,26,91.18,76.47,10.21,20.42
"050US54013","54013",0,0,0,0,44.17,88.34
"050US54015","54015",0,0,0,0,52.31,104.63
"050US54017","54017",1,0,50,0,29.1,58.21
"050US54019","54019",0,0,0,0,49.94,99.88
"050US54021","54021",0,0,0,0,61.34,122.68
"050US54023","54023",0,0,0,0,74.25,148.49
"050US54025","54025",0,0,0,0,58.26,116.52
"050US54027","54027",1,0,11.11,0,46.2,92.41
"050US54029","54029",4,0,50,0,29.22,58.43
"050US54031","54031",0,0,0,0,68.42,136.85
"050US54033","54033",24,11,96,44,14.95,29.9
"050US54035","54035",0,0,0,0,49.88,99.77
"050US54037","54037",14,1,93.33,6.67,22.21,44.42
"050US54039","54039",31,1,54.39,1.75,34.3,68.6
"050US54041","54041",2,0,40,0,31.44,62.89
"050US54043","54043",0,0,0,0,80.4,160.81
"050US54045","54045",0,0,0,0,50.43,100.87
"050US54047","54047",0,0,0,0,65.24,130.49
"050US54049","54049",16,0,76.19,0,26.23,52.46
"050US54051","54051",7,0,70,0,27.08,54.16
"050US54053","54053",0,0,0,0,51.46,102.91
"050US54055","54055",0,0,0,0,48.84,97.67
"050US54057","54057",5,1,71.43,14.29,23.37,46.75
"050US54059","54059",4,1,57.14,14.29,28.28,56.56
"050US54061","54061",27,24,96.43,85.71,9.97,19.94
"050US54063","54063",0,0,0,0,63.65,127.31
"050US54065","54065",1,0,16.67,0,37.19,74.37
"050US54067","54067",0,0,0,0,75.24,150.49
"050US54069","54069",18,14,100,77.78,13.23,26.46
"050US54071","54071",0,0,0,0,NA,NA
"050US54073","54073",1,0,50,0,29.23,58.46
"050US54075","54075",0,0,0,0,NA,NA
"050US54077","54077",2,0,18.18,0,39.43,78.86
"050US54079","54079",1,0,8.33,0,39.6,79.21
"050US54081","54081",10,1,58.82,5.88,26.64,53.28
"050US54083","54083",0,0,0,0,66.27,132.54
"050US54085","54085",1,0,33.33,0,36.28,72.57
"050US54087","54087",3,1,60,20,26.75,53.5
"050US54089","54089",1,0,25,0,32.98,65.97
"050US54091","54091",0,0,0,0,33.25,66.5
"050US54093","54093",0,0,0,0,77.35,154.69
"050US54095","54095",0,0,0,0,51.96,103.93
"050US54097","54097",0,0,0,0,45.05,90.1
"050US54099","54099",5,4,45.45,36.36,39.85,79.7
"050US54101","54101",0,0,0,0,88.63,177.26
"050US54103","54103",0,0,0,0,62.98,125.96
"050US54105","54105",0,0,0,0,40.66,81.32
"050US54107","54107",27,7,96.43,25,16.93,33.86
"050US54109","54109",0,0,0,0,68.61,137.22
"050US55001","55001",0,0,0,0,85.85,171.7
"050US55003","55003",0,0,0,0,83.52,167.03
"050US55005","55005",0,0,0,0,57.27,114.54
"050US55007","55007",0,0,0,0,70.07,140.13
"050US55009","55009",58,48,100,82.76,10.28,20.55
"050US55011","55011",1,0,20,0,49.16,98.32
"050US55013","55013",0,0,0,0,80.83,161.66
"050US55015","55015",8,6,72.73,54.55,18.84,37.68
"050US55017","55017",7,2,58.33,16.67,27.89,55.79
"050US55019","55019",0,0,0,0,54.98,109.96
"050US55021","55021",7,0,53.85,0,31.71,63.41
"050US55023","55023",0,0,0,0,87.39,174.78
"050US55025","55025",124,103,99.2,82.4,9.86,19.71
"050US55027","55027",2,0,10,0,35.9,71.8
"050US55029","55029",0,0,0,0,56.88,113.76
"050US55031","55031",10,8,71.43,57.14,22.08,44.15
"050US55033","55033",5,0,55.56,0,33.83,67.65
"050US55035","55035",21,19,95.45,86.36,9.87,19.74
"050US55037","55037",0,0,0,0,NA,NA
"050US55039","55039",22,15,95.65,65.22,11.6,23.2
"050US55041","55041",0,0,0,0,NA,NA
"050US55043","55043",2,0,16.67,0,48.98,97.96
"050US55045","55045",2,0,25,0,38.12,76.24
"050US55047","55047",1,0,16.67,0,42.52,85.03
"050US55049","55049",0,0,0,0,50.14,100.27
"050US55051","55051",0,0,0,0,NA,NA
"050US55053","55053",0,0,0,0,50.07,100.14
"050US55055","55055",14,0,66.67,0,28.5,57.01
"050US55057","55057",0,0,0,0,66.63,133.25
"050US55059","55059",42,34,100,80.95,7.4,14.81
"050US55061","55061",0,0,0,0,41.86,83.72
"050US55063","55063",28,21,100,75,9.78,19.56
"050US55065","55065",1,0,20,0,41.1,82.2
"050US55067","55067",0,0,0,0,NA,NA
"050US55069","55069",2,0,20,0,31.52,63.04
"050US55071","55071",7,0,36.84,0,33.78,67.56
"050US55073","55073",26,19,81.25,59.38,18.04,36.08
"050US55075","55075",0,0,0,0,56.97,113.93
"050US55077","55077",0,0,0,0,65.04,130.08
"050US55078","55078",0,0,0,0,57.9,115.8
"050US55079","55079",301,301,100,100,5.2,10.4
"050US55081","55081",2,0,22.22,0,39.06,78.12
"050US55083","55083",3,0,27.27,0,44.36,88.73
"050US55085","55085",0,0,0,0,NA,NA
"050US55087","55087",46,40,97.87,85.11,9.54,19.09
"050US55089","55089",20,1,95.24,4.76,21.94,43.89
"050US55091","55091",0,0,0,0,47.37,94.74
"050US55093","55093",3,0,37.5,0,38.7,77.4
"050US55095","55095",0,0,0,0,59.46,118.92
"050US55097","55097",0,0,0,0,39.94,79.89
"050US55099","55099",0,0,0,0,72.03,144.06
"050US55101","55101",42,28,91.3,60.87,13.73,27.45
"050US55103","55103",0,0,0,0,82.64,165.27
"050US55105","55105",40,29,97.56,70.73,11.97,23.95
"050US55107","55107",0,0,0,0,75.51,151.01
"050US55109","55109",10,2,55.56,11.11,28.08,56.17
"050US55111","55111",0,0,0,0,51.82,103.64
"050US55113","55113",0,0,0,0,86.62,173.24
"050US55115","55115",2,0,18.18,0,44.41,88.82
"050US55117","55117",28,18,100,64.29,12.42,24.84
"050US55119","55119",0,0,0,0,62.38,124.75
"050US55121","55121",1,0,12.5,0,40.39,80.77
"050US55123","55123",0,0,0,0,NA,NA
"050US55125","55125",0,0,0,0,NA,NA
"050US55127","55127",12,0,41.38,0,33.34,66.68
"050US55129","55129",0,0,0,0,73.35,146.7
"050US55131","55131",23,2,76.67,6.67,25.63,51.27
"050US55133","55133",98,79,100,80.61,10.5,20.99
"050US55135","55135",0,0,0,0,51.71,103.41
"050US55137","55137",0,0,0,0,52.44,104.88
"050US55139","55139",45,37,100,82.22,10.91,21.82
"050US55141","55141",0,0,0,0,57.09,114.18
"050US56001","56001",0,0,0,0,73.08,146.16
"050US56003","56003",0,0,0,0,NA,NA
"050US56005","56005",0,0,0,0,NA,NA
"050US56007","56007",0,0,0,0,NA,NA
"050US56009","56009",0,0,0,0,NA,NA
"050US56011","56011",0,0,0,0,NA,NA
"050US56013","56013",0,0,0,0,NA,NA
"050US56015","56015",0,0,0,0,NA,NA
"050US56017","56017",0,0,0,0,NA,NA
"050US56019","56019",0,0,0,0,NA,NA
"050US56021","56021",0,0,0,0,46.93,93.87
"050US56023","56023",0,0,0,0,NA,NA
"050US56025","56025",0,0,0,0,NA,NA
"050US56027","56027",0,0,0,0,NA,NA
"050US56029","56029",0,0,0,0,NA,NA
"050US56031","56031",0,0,0,0,NA,NA
"050US56033","56033",0,0,0,0,NA,NA
"050US56035","56035",0,0,0,0,NA,NA
"050US56037","56037",0,0,0,0,NA,NA
"050US56039","56039",0,0,0,0,NA,NA
"050US56041","56041",0,0,0,0,67.17,134.35
"050US56043","56043",0,0,0,0,NA,NA
"050US56045","56045",0,0,0,0,NA,NA
"050US60010","60010",0,0,0,0,NA,NA
"050US60020","60020",0,0,0,0,NA,NA
"050US60030","60030",0,0,0,0,NA,NA
"050US60040","60040",0,0,0,0,NA,NA
"050US60050","60050",0,0,0,0,NA,NA
"050US66010","66010",0,0,0,0,NA,NA
"050US69085","69085",0,0,0,0,NA,NA
"050US69100","69100",0,0,0,0,NA,NA
"050US69110","69110",0,0,0,0,NA,NA
"050US69120","69120",0,0,0,0,NA,NA
"050US72001","72001",0,0,0,0,NA,NA
"050US72003","72003",0,0,0,0,NA,NA
"050US72005","72005",0,0,0,0,NA,NA
"050US72007","72007",0,0,0,0,NA,NA
"050US72009","72009",0,0,0,0,NA,NA
"050US72011","72011",0,0,0,0,NA,NA
"050US72013","72013",0,0,0,0,NA,NA
"050US72015","72015",0,0,0,0,NA,NA
"050US72017","72017",0,0,0,0,NA,NA
"050US72019","72019",0,0,0,0,NA,NA
"050US72021","72021",0,0,0,0,NA,NA
"050US72023","72023",0,0,0,0,NA,NA
"050US72025","72025",0,0,0,0,NA,NA
"050US72027","72027",0,0,0,0,NA,NA
"050US72029","72029",0,0,0,0,NA,NA
"050US72031","72031",0,0,0,0,NA,NA
"050US72033","72033",0,0,0,0,NA,NA
"050US72035","72035",0,0,0,0,NA,NA
"050US72037","72037",0,0,0,0,NA,NA
"050US72039","72039",0,0,0,0,NA,NA
"050US72041","72041",0,0,0,0,NA,NA
"050US72043","72043",0,0,0,0,NA,NA
"050US72045","72045",0,0,0,0,NA,NA
"050US72047","72047",0,0,0,0,NA,NA
"050US72049","72049",0,0,0,0,NA,NA
"050US72051","72051",0,0,0,0,NA,NA
"050US72053","72053",0,0,0,0,NA,NA
"050US72054","72054",0,0,0,0,NA,NA
"050US72055","72055",0,0,0,0,NA,NA
"050US72057","72057",0,0,0,0,NA,NA
"050US72059","72059",0,0,0,0,NA,NA
"050US72061","72061",0,0,0,0,NA,NA
"050US72063","72063",0,0,0,0,NA,NA
"050US72065","72065",0,0,0,0,NA,NA
"050US72067","72067",0,0,0,0,NA,NA
"050US72069","72069",0,0,0,0,NA,NA
"050US72071","72071",0,0,0,0,NA,NA
"050US72073","72073",0,0,0,0,NA,NA
"050US72075","72075",0,0,0,0,NA,NA
"050US72077","72077",0,0,0,0,NA,NA
"050US72079","72079",0,0,0,0,NA,NA
"050US72081","72081",0,0,0,0,NA,NA
"050US72083","72083",0,0,0,0,NA,NA
"050US72085","72085",0,0,0,0,NA,NA
"050US72087","72087",0,0,0,0,NA,NA
"050US72089","72089",0,0,0,0,NA,NA
"050US72091","72091",0,0,0,0,NA,NA
"050US72093","72093",0,0,0,0,NA,NA
"050US72095","72095",0,0,0,0,NA,NA
"050US72097","72097",0,0,0,0,NA,NA
"050US72099","72099",0,0,0,0,NA,NA
"050US72101","72101",0,0,0,0,NA,NA
"050US72103","72103",0,0,0,0,NA,NA
"050US72105","72105",0,0,0,0,NA,NA
"050US72107","72107",0,0,0,0,NA,NA
"050US72109","72109",0,0,0,0,NA,NA
"050US72111","72111",0,0,0,0,NA,NA
"050US72113","72113",0,0,0,0,NA,NA
"050US72115","72115",0,0,0,0,NA,NA
"050US72117","72117",0,0,0,0,NA,NA
"050US72119","72119",0,0,0,0,NA,NA
"050US72121","72121",0,0,0,0,NA,NA
"050US72123","72123",0,0,0,0,NA,NA
"050US72125","72125",0,0,0,0,NA,NA
"050US72127","72127",0,0,0,0,NA,NA
"050US72129","72129",0,0,0,0,NA,NA
"050US72131","72131",0,0,0,0,NA,NA
"050US72133","72133",0,0,0,0,NA,NA
"050US72135","72135",0,0,0,0,NA,NA
"050US72137","72137",0,0,0,0,NA,NA
"050US72139","72139",0,0,0,0,NA,NA
"050US72141","72141",0,0,0,0,NA,NA
"050US72143","72143",0,0,0,0,NA,NA
"050US72145","72145",0,0,0,0,NA,NA
"050US72147","72147",0,0,0,0,NA,NA
"050US72149","72149",0,0,0,0,NA,NA
"050US72151","72151",0,0,0,0,NA,NA
"050US72153","72153",0,0,0,0,NA,NA
"050US78010","78010",0,0,0,0,NA,NA
"050US78020","78020",0,0,0,0,NA,NA
"050US78030","78030",0,0,0,0,NA,NA
