"HEROP_ID","FIPS","SocEcAdvIn","LimMobInd","UrbCoreInd","MicaInd"
"140US01117030217","01117030217",3.11,0.8,0.53,0.24
"140US01087231900","01087231900",-2.56,-1.99,-0.03,1.14
"140US01089000501","01089000501",-0.3,-0.64,-1.11,0.08
"140US01115040105","01115040105",-0.66,-1.32,-0.97,-1.33
"140US01083020401","01083020401",0.26,-1.11,-0.91,-0.87
"140US01083020900","01083020900",1.39,0.06,-0.11,0.48
"140US01103005600","01103005600",0.98,-0.89,-1.43,-0.79
"140US01103005701","01103005701",0.1,-0.07,-1.48,0.11
"140US01113030600","01113030600",-2.04,0.36,-1.33,1.46
"140US01117030305","01117030305",3.2,0.68,-0.49,-0.19
"140US01117030320","01117030320",1.91,1.23,-1.12,0.43
"140US01117030340","01117030340",1.91,0.86,-1.01,0.64
"140US01089011300","01089011300",1.57,-0.74,-0.61,-0.39
"140US01089000601","01089000601",-1.12,-0.64,-0.1,-0.85
"140US01089001401","01089001401",1.96,0.4,-0.24,-0.28
"140US01089001700","01089001700",3.02,0.16,0.04,-0.32
"140US01077011501","01077011501",2.79,-0.85,0.19,-1.01
"140US01077011502","01077011502",0.47,-1.1,-0.82,0.43
"140US01095030600","01095030600",0.45,-1.29,-1.13,-0.2
"140US01095030904","01095030904",-0.11,-0.48,-1.36,-1.06
"140US01097000702","01097000702",-1.59,-2.87,-0.2,-0.24
"140US01097000800","01097000800",-2.21,-1.11,-0.42,0.33
"140US01097000901","01097000901",0,0.92,0.29,0.92
"140US01097000903","01097000903",-0.98,0.41,-1.13,1.85
"140US01097001100","01097001100",-2,-2.32,-0.36,0
"140US01121010102","01121010102",-0.09,-1.37,-1.02,-0.85
"140US01125010701","01125010701",0.98,0.13,-1.33,-0.16
"140US01125010804","01125010804",-0.16,-0.52,-1.1,-0.61
"140US01125011701","01125011701",-2.57,-1.51,-0.31,0.61
"140US01077011603","01077011603",1.05,0.14,-1.16,-1.37
"140US01097003703","01097003703",0.32,-0.41,0.54,-0.03
"140US01097003901","01097003901",-2.48,-2.95,0.05,-0.61
"140US01053970600","01053970600",-3.69,-1.96,-1.76,0.77
"140US01055000800","01055000800",-3.69,-1.3,-1.28,0.58
"140US01055001300","01055001300",-1.81,-3.27,-0.59,0.75
"140US01055010300","01055010300",1.7,-1.06,-0.88,-1.27
"140US01003010300","01003010300",1.54,-0.21,-0.73,-0.19
"140US01125012304","01125012304",-1.26,0.44,0.11,1.83
"140US01125012404","01125012404",-1.22,-1.18,-0.81,1.17
"140US01073012803","01073012803",2.42,0.66,0.92,0.75
"140US01073012915","01073012915",2.2,0.4,0.43,0.39
"140US01073013400","01073013400",-0.2,-0.85,-0.3,0.6
"140US01017954300","01017954300",-0.69,-0.96,-0.29,0.5
"140US01003010400","01003010400",1.03,-0.91,-1.26,-0.44
"140US01003010703","01003010703",2.06,1.66,-0.15,0.12
"140US01125011200","01125011200",-1.1,-2.52,1.81,2
"140US01003010800","01003010800",1,-0.53,0.27,0.3
"140US01109188800","01109188800",0.46,-1,-1,-0.62
"140US01035960200","01035960200",0.36,-3.02,-1.75,-1.69
"140US01035960500","01035960500",-2.47,-2.53,-0.89,0.41
"140US01039961600","01039961600",2.04,-1.52,-0.64,-1.25
"140US01007010002","01007010002",0.47,-0.28,-1.13,0.33
"140US01005950200","01005950200",-1.78,-3.19,-0.7,-0.77
"140US01005950900","01005950900",-2.2,-1.44,-1.32,1.75
"140US01127021100","01127021100",-0.14,-2.62,-1.14,-1.16
"140US01101000100","01101000100",-4.86,-4.78,0.84,1.94
"140US01101001300","01101001300",-0.26,-1.03,0.26,0.47
"140US01061050500","01061050500",0.86,-1.06,-1.24,-0.96
"140US01065040000","01065040000",1.18,-0.93,-0.98,-0.55
"140US01031010500","01031010500",-0.67,-1.75,-0.57,-0.24
"140US01101005700","01101005700",0.26,-1.77,-0.61,-1.07
"140US01103005702","01103005702",0.76,-0.79,-0.98,-1.32
"140US01079979700","01079979700",0.42,-0.63,-1.66,-0.53
"140US01013953200","01013953200",0.19,-1.25,-1.14,-0.19
"140US01013953400","01013953400",-1.65,-2.03,-1.06,-0.31
"140US01015001202","01015001202",1.14,-1.36,-0.65,-0.43
"140US01015001400","01015001400",0.25,-1.72,-0.81,-1.12
"140US01015002102","01015002102",1.82,0.04,-0.8,0.08
"140US01015002501","01015002501",1.11,-0.26,-1.06,0.39
"140US01015981901","01015981901",NA,NA,NA,NA
"140US01017953900","01017953900",-2.07,-1.35,-0.89,-0.07
"140US01003011102","01003011102",1.71,0.14,-1.11,-0.11
"140US01003011403","01003011403",1,-0.59,0.02,-0.91
"140US01003011601","01003011601",0.34,-0.39,-0.76,-0.23
"140US01129044300","01129044300",0.54,-1.08,-1.34,-0.61
"140US01133965503","01133965503",1.88,-2.23,-1.25,-1.62
"140US01003010704","01003010704",2.17,0.75,-1,0.14
"140US01003011000","01003011000",0.07,-2.32,-0.6,-1.19
"140US01073000300","01073000300",-3.64,-1.05,0.48,0.42
"140US01009050101","01009050101",0.15,-0.34,-0.88,-0.51
"140US01011952200","01011952200",-2.37,-0.83,-0.34,-0.4
"140US01013952700","01013952700",-0.99,-1.2,-0.75,0.33
"140US01083021000","01083021000",-0.63,-0.53,-0.7,0.34
"140US01103005500","01103005500",0,-1.09,-1.25,-0.84
"140US01127021400","01127021400",-0.76,-2.1,-1.98,-0.83
"140US01127021900","01127021900",-1.2,-3.12,-1.74,-0.83
"140US01119011300","01119011300",-2.57,-2.11,-0.4,0.66
"140US01043965000","01043965000",0.04,-1.24,-0.56,0.08
"140US01033020704","01033020704",1.01,-0.9,-0.62,-0.16
"140US01051030702","01051030702",2.38,0.11,-0.6,-0.08
"140US01069040800","01069040800",0.15,-0.27,-1.36,0.19
"140US01069041100","01069041100",-0.38,-0.85,-0.68,-0.24
"140US01069041400","01069041400",-2.53,-2.07,-1.07,0.5
"140US01057020400","01057020400",0.26,-2.15,-1.48,-0.53
"140US01069041600","01069041600",0,-0.46,-1.25,-0.48
"140US01059973300","01059973300",-2.4,0.5,0.01,-2.02
"140US01073001500","01073001500",-4.14,-2.24,0.24,0.89
"140US01073001902","01073001902",-3.04,-1.17,0.57,0.75
"140US01073005104","01073005104",-3.21,1.7,0.53,1.15
"140US01073005302","01073005302",0.9,-0.27,-1.17,-0.37
"140US01073005701","01073005701",-1.01,-1.22,-0.68,0.42
"140US01073005903","01073005903",0.43,0.37,-0.18,0.03
"140US01073005907","01073005907",1.63,0.24,-0.74,-0.36
"140US01073005908","01073005908",-1.53,-0.57,-0.62,0.48
"140US01073010002","01073010002",0.47,-0.07,-1.36,-0.28
"140US01045021102","01045021102",-0.99,-0.5,-0.53,0.47
"140US01069040201","01069040201",2.15,0.63,-0.23,0.19
"140US01059973500","01059973500",1.55,-2,-0.78,-1.37
"140US01061050100","01061050100",-0.77,-2.38,-1.33,-0.47
"140US01073004200","01073004200",-2.26,-2.91,1.37,0.6
"140US01073004701","01073004701",1.82,-0.09,2.04,-0.1
"140US01073004901","01073004901",0.98,-1.96,3.54,0.46
"140US01043964700","01043964700",0.15,-0.47,-1.11,-0.78
"140US01043964900","01043964900",0.91,-0.29,-0.44,-0.66
"140US01043965100","01043965100",0.39,0.16,-0.85,0.27
"140US01031010400","01031010400",-0.06,-1.17,-0.83,-0.55
"140US01031010600","01031010600",0.69,-1.28,-1.16,-1.18
"140US01031011202","01031011202",0.15,0.73,-0.29,0.84
"140US01033020100","01033020100",-0.58,-1.25,-0.84,0.06
"140US01033020400","01033020400",2.75,-0.62,-0.19,-1.36
"140US01101005609","01101005609",1,1.06,0.89,0.81
"140US01055010100","01055010100",-0.42,-1.09,-1.15,-0.38
"140US01055010200","01055010200",-0.85,-1.71,-0.89,-1.32
"140US01049961200","01049961200",2.23,0.68,-0.71,-0.05
"140US01045020200","01045020200",2.13,-0.06,-0.77,-1.14
"140US01045020300","01045020300",1.01,-1.18,-1.17,-0.85
"140US01051030200","01051030200",0.83,-0.9,-1.29,0.18
"140US01129044200","01129044200",-1.43,-1.27,-2.36,0.18
"140US01129043900","01129043900",0.55,-2.28,-1.04,-1.02
"140US01053969900","01053969900",-0.13,-1.33,-1.94,-0.48
"140US01073002000","01073002000",-3.02,-1.47,-0.34,1.23
"140US01073002305","01073002305",1.58,1.24,-0.26,1.13
"140US01073002700","01073002700",-1.68,-2.82,0.66,0.55
"140US01073003001","01073003001",-0.14,-1.38,0.24,-0.35
"140US01073003002","01073003002",-3.8,-2.38,-0.44,1.38
"140US01073003400","01073003400",-3.73,-3.03,-0.45,1.59
"140US01073003700","01073003700",-1.5,-1.46,-0.24,0.33
"140US01073003803","01073003803",-1.8,-2.35,-0.41,0.35
"140US01017954200","01017954200",-0.3,-0.88,-1.05,0.22
"140US01017954700","01017954700",-0.27,-0.82,-1.38,0.26
"140US01043965600","01043965600",1.08,-1.86,-0.71,-0.69
"140US01045020000","01045020000",-0.02,1.95,-0.61,3.05
"140US01055010501","01055010501",1.97,0.62,-1.05,-0.33
"140US01051031300","01051031300",0.1,-0.82,-0.49,-0.02
"140US01055010502","01055010502",0.84,-2.12,-0.61,-0.64
"140US01115040203","01115040203",-0.85,-0.37,-1.18,0.99
"140US01115040204","01115040204",-0.05,-1.22,-0.58,0.45
"140US01117030306","01117030306",0.48,0.88,-1.67,-0.2
"140US01117030315","01117030315",0.46,1.35,-0.73,-0.51
"140US01117030316","01117030316",0.72,1.14,-0.99,0.58
"140US01109188600","01109188600",0.88,-0.78,-0.76,-0.36
"140US01115040501","01115040501",2.05,-0.28,-0.84,-0.25
"140US01115040402","01115040402",1.1,-0.56,-1.27,-0.42
"140US01109189200","01109189200",0.16,-0.86,-1.27,-0.55
"140US01117030604","01117030604",1.08,1.29,-0.37,-0.66
"140US01033020901","01033020901",0.68,-1.36,-1.35,-0.56
"140US01033021000","01033021000",-0.02,-2.12,-1.47,-0.52
"140US01073011901","01073011901",-1.74,-1.73,-0.15,-0.74
"140US01117030502","01117030502",1.85,1.31,-0.99,0.57
"140US01073010801","01073010801",3.26,1.73,1.05,0.94
"140US01073010803","01073010803",1.55,0.5,0.55,0.56
"140US01073011002","01073011002",-2.32,-1.91,-1.49,1.27
"140US01111000400","01111000400",-0.5,-0.99,-1.01,-0.24
"140US01117030303","01117030303",2.24,0.45,0.71,0.32
"140US01055001600","01055001600",-0.8,-1.76,-0.59,-0.4
"140US01073012002","01073012002",0.86,-0.07,-0.12,-0.38
"140US01035960600","01035960600",-2.83,-2.6,-1.66,1.17
"140US01117030406","01117030406",0.9,0.79,-0.37,-0.65
"140US01133965502","01133965502",1.09,-2.54,-1.16,-1.38
"140US01133965800","01133965800",-1.02,-2.21,-1.51,-0.96
"140US01119011600","01119011600",-0.24,-0.48,-0.79,-0.34
"140US01117030900","01117030900",1.41,-1.5,-1.12,-1.17
"140US01121010101","01121010101",0.77,0.92,-0.87,-0.23
"140US01051030300","01051030300",3.19,-1.28,0.04,-1.39
"140US01117030214","01117030214",2.28,1.09,-0.93,-0.03
"140US01055011200","01055011200",-5.14,-2.2,-0.58,0.37
"140US01121010201","01121010201",0.6,-0.57,-1.23,-0.02
"140US01051030500","01051030500",1.19,-0.84,-1.15,-0.29
"140US01069041700","01069041700",0.9,-1.65,-1.24,-0.85
"140US01125012100","01125012100",0.2,0.08,0.47,-0.53
"140US01125012303","01125012303",0.19,0.39,-0.21,1.17
"140US01125012305","01125012305",-0.16,0.63,-0.04,1.46
"140US01057020100","01057020100",0.89,-1.6,-1.3,-0.93
"140US01123962400","01123962400",-0.49,-1.89,-0.58,-0.35
"140US01057020200","01057020200",0.24,-1.75,-0.92,-0.96
"140US01101005611","01101005611",0.93,1.78,-0.41,0.82
"140US01125010101","01125010101",3.17,1.99,-0.31,0.55
"140US01045021300","01045021300",0.86,-0.91,-0.9,-0.09
"140US01045021400","01045021400",-0.8,-1.3,-1.42,-0.11
"140US01101005800","01101005800",1.1,-2.2,-1.02,-1.75
"140US01101005902","01101005902",-3.04,-2.72,-1.46,1.04
"140US01103000100","01103000100",-1.79,-1.58,-1.37,-0.05
"140US01103000400","01103000400",-0.04,-0.94,0.19,-0.88
"140US01073011301","01073011301",0.46,-1.44,-1.07,-1.1
"140US01127021500","01127021500",0.05,-3.53,-1.52,-1.03
"140US01003011602","01003011602",2.43,-1.91,-0.43,-2.37
"140US01005950500","01005950500",0.26,-0.45,-1.03,-0.28
"140US01005950600","01005950600",-1.67,-0.25,-2.11,0.21
"140US01051030701","01051030701",2.44,1.18,-0.99,0.03
"140US01127021800","01127021800",-0.11,-2.63,-1.5,-0.57
"140US01073011107","01073011107",2.47,1.21,-1.11,0.53
"140US01049960200","01049960200",0.38,-0.98,-1.95,-0.77
"140US01049960400","01049960400",1.5,0.45,-1.39,0.14
"140US01043965200","01043965200",0.8,-0.2,-1.4,-0.25
"140US01073010401","01073010401",-1.58,-2.89,-0.18,0.04
"140US01067030100","01067030100",-0.33,-1.58,-0.88,-0.35
"140US01067030400","01067030400",0.28,-0.51,-0.63,-0.73
"140US01043964100","01043964100",0.55,-1.12,-1.12,-0.31
"140US01043964200","01043964200",0.46,-0.69,-1.32,-0.85
"140US01043964400","01043964400",1.16,-0.64,-0.65,-0.84
"140US01033020802","01033020802",0.62,-1.87,-1.1,-1.08
"140US01067030600","01067030600",0.39,-0.23,-0.78,-1.17
"140US01073010402","01073010402",-0.73,-0.57,-1.1,0.69
"140US01133965900","01133965900",-0.04,-2.49,-1.69,-1.49
"140US01055001200","01055001200",-0.79,-2.34,0.05,-0.77
"140US01055010602","01055010602",1.22,-1.44,-0.76,-1.46
"140US01055010900","01055010900",0.87,0.12,-1.53,0.05
"140US01073010602","01073010602",-2.61,-0.93,-0.41,1.53
"140US01073010704","01073010704",1.31,0.88,0.77,0.58
"140US01073010706","01073010706",0.11,0.85,0.5,0.59
"140US01061050300","01061050300",-0.84,-1.43,-1.6,-0.28
"140US01061050400","01061050400",0.19,-1.3,-1.35,-1.07
"140US01073011108","01073011108",1.79,1.11,-0.09,0.84
"140US01073011110","01073011110",1.77,0.37,-0.36,0.2
"140US01073011208","01073011208",1.23,0.34,-1.4,-0.05
"140US01073011210","01073011210",-1.29,-0.28,-0.98,1.27
"140US01049960900","01049960900",-0.57,-0.72,-1,-0.49
"140US01049961100","01049961100",-1.02,-2.16,-0.79,-1.34
"140US01003011502","01003011502",-0.14,-1.46,-0.75,0.02
"140US01031010300","01031010300",0.93,-0.33,-1.13,-0.11
"140US01055000200","01055000200",-0.86,-1.39,-0.54,-0.2
"140US01055000400","01055000400",1.97,-1.41,-0.85,-1.04
"140US01055001100","01055001100",2.42,0.06,-0.45,-0.37
"140US01117030337","01117030337",0.23,0.63,-1.33,-0.33
"140US01117030341","01117030341",0.16,1.02,-0.31,-0.51
"140US01113030902","01113030902",0.25,0.62,-1.25,0.56
"140US01117030345","01117030345",2.53,0.83,-0.35,0.1
"140US01021060600","01021060600",0.36,-1.14,-1.23,-1.11
"140US01053970300","01053970300",-0.71,-1.72,-1.31,-0.29
"140US01053970700","01053970700",1.09,-1.06,-0.56,0.01
"140US01017954000","01017954000",-0.65,-1.79,-0.49,-0.72
"140US01009050400","01009050400",-0.35,-0.55,-1.32,-0.14
"140US01009050601","01009050601",1.57,-1.05,-1.37,-0.9
"140US01111000600","01111000600",-0.87,-0.87,-1.3,-0.12
"140US01113030700","01113030700",-3.79,-0.81,-0.68,1.42
"140US01113030901","01113030901",-0.4,-1.71,-0.84,-0.23
"140US01029959600","01029959600",-1.13,-1.1,-0.9,-0.72
"140US01053970100","01053970100",0.49,-1.85,-0.8,-0.83
"140US01015002502","01015002502",0.78,-1.39,-1.28,-1.16
"140US01015001800","01015001800",0.18,-1.36,-0.99,-0.11
"140US01015002103","01015002103",-0.93,-1.35,-0.78,0.36
"140US01015002200","01015002200",0.02,-0.88,-1.62,0.2
"140US01101005503","01101005503",1.81,1.55,-1.01,0.51
"140US01101005504","01101005504",2.31,1.46,-0.44,0.85
"140US01015002600","01015002600",1.02,-0.77,-1.39,-0.35
"140US01003011202","01003011202",1.77,-0.63,-0.13,-0.56
"140US01003011405","01003011405",3.24,-0.72,0.77,-0.74
"140US01003011408","01003011408",2.58,-3.29,0.74,-2.79
"140US01091973100","01091973100",-0.83,-2.46,-0.31,-0.38
"140US01121011600","01121011600",-0.57,-1.9,-1.13,0.28
"140US01121012000","01121012000",-0.52,-0.16,-0.14,0.79
"140US01117030336","01117030336",2.24,2.23,-1.05,0.96
"140US01023957000","01023957000",-1.68,-2.85,-1.55,-0.25
"140US01101002202","01101002202",-4.36,-3.57,-0.37,0.45
"140US01101002600","01101002600",2.5,-0.77,0.11,-0.71
"140US01101002900","01101002900",-2.59,0.27,-0.99,1.83
"140US01101003100","01101003100",-1.48,0.43,-1.95,1.13
"140US01021060300","01021060300",0.98,-0.75,-0.91,-0.93
"140US01125010203","01125010203",2.07,-0.25,-0.44,-0.35
"140US01125010303","01125010303",1.48,-0.63,-0.63,-0.3
"140US01125010407","01125010407",1.96,0.56,0.59,0.49
"140US01019956000","01019956000",1.23,-1.8,-0.6,-1.44
"140US01021060101","01021060101",-0.76,-1.46,-1.3,-0.42
"140US01077010900","01077010900",1.48,-1.34,-0.09,-0.67
"140US01113031100","01113031100",-1.2,-3.02,-0.43,-0.17
"140US01115040106","01115040106",1.11,-0.8,-1.07,-0.25
"140US01125011600","01125011600",-2.47,-1.52,1.09,0.57
"140US01125011800","01125011800",-3.09,-1.76,-0.14,0.74
"140US01125011902","01125011902",-2.96,-0.98,0.62,0.37
"140US01117030408","01117030408",0.32,-2.22,-0.89,-0.55
"140US01083020102","01083020102",0.49,-0.53,-0.99,0.11
"140US01109188900","01109188900",-2.05,-1,-0.23,1.28
"140US01125010202","01125010202",1.91,1.03,-0.62,-0.04
"140US01021060402","01021060402",-0.86,0.14,-1.29,-1.05
"140US01025957602","01025957602",-0.42,-0.93,-0.6,0.21
"140US01073011400","01073011400",0.6,-0.45,-0.86,-0.5
"140US01073011600","01073011600",0.75,0,-1.27,-0.08
"140US01035960300","01035960300",0.37,-2.59,-1.16,-1.55
"140US01101003200","01101003200",-2.47,-1.21,-0.73,1.2
"140US01101005102","01101005102",-3.27,-1.55,-1.77,1.11
"140US01101005402","01101005402",-0.75,0.55,-0.83,1.04
"140US01117030609","01117030609",1.6,0.37,-0.97,-0.21
"140US01121010301","01121010301",-1.74,-0.79,-1.66,0.8
"140US01103000700","01103000700",-3.15,-0.48,-0.98,0.08
"140US01125010703","01125010703",0.77,0.43,0.02,-0.08
"140US01117030331","01117030331",2.03,1.73,-0.98,0.33
"140US01117030333","01117030333",3.5,0.59,0.13,-0.33
"140US01083020802","01083020802",2.1,0.62,-0.8,-0.02
"140US01083021100","01083021100",1.37,-0.57,-0.22,-0.37
"140US01047956201","01047956201",-0.99,-0.79,-1.41,-0.26
"140US01047956702","01047956702",-1.69,-0.73,-1.37,1.6
"140US01049960100","01049960100",0.42,-1.12,-1.17,-1.3
"140US01121010400","01121010400",-0.2,-1.36,-1.06,-0.11
"140US01121011000","01121011000",0.73,-0.9,-0.14,-1.16
"140US01073012104","01073012104",-1.01,-0.38,-0.75,-1.2
"140US01073012304","01073012304",1.36,-0.05,-1.56,0.32
"140US01075030200","01075030200",0.51,-1.77,-1.3,-0.59
"140US01077010300","01077010300",-5.05,-2.69,-0.21,2.92
"140US01089001200","01089001200",-6.43,-1.69,-1.18,4
"140US01025957500","01025957500",0.35,-3,-0.25,-1.29
"140US01077010800","01077010800",-1.13,-1.99,-1.35,0.25
"140US01083020300","01083020300",1.57,-0.15,-0.88,-0.46
"140US01081042102","01081042102",0.36,-0.41,-0.73,0.33
"140US01109188700","01109188700",-0.15,-1.11,-1.31,-0.1
"140US01117030701","01117030701",0.14,0.33,-0.66,0.32
"140US01003010903","01003010903",-0.06,-0.77,-1.17,0.13
"140US01003010906","01003010906",0.52,-0.34,-1.39,-0.72
"140US01101001000","01101001000",-6.16,-2.62,-1.7,2.9
"140US01089002721","01089002721",2.89,-0.9,0,-0.83
"140US01099076100","01099076100",-0.23,-0.94,-1.51,0.18
"140US01097000701","01097000701",-2.39,-1.24,-1.22,-0.33
"140US01093964400","01093964400",0.39,-1.41,-1.28,-1.06
"140US01073014301","01073014301",0.13,-1.53,-0.64,-0.03
"140US01073014406","01073014406",2.95,0.9,-0.06,0.18
"140US01089010301","01089010301",1.1,-0.27,-0.93,0.07
"140US01089010402","01089010402",0.81,-0.07,-1.22,0.68
"140US01089010502","01089010502",0.3,0.56,-1.69,0.42
"140US01089010621","01089010621",2.77,1.8,-0.18,0.24
"140US01073014410","01073014410",2.18,1.52,0.26,1.18
"140US01073014413","01073014413",2.82,1.47,-0.55,0.53
"140US01081041800","01081041800",0.06,0.31,-1.09,0.69
"140US01095030300","01095030300",1.98,-1.16,-0.7,-1.07
"140US01073012914","01073012914",1.76,-1.24,0.8,-0.08
"140US01073013200","01073013200",-1.23,0.32,-1.17,1.05
"140US01073013300","01073013300",-3.08,-1.31,-0.83,-0.51
"140US01087231603","01087231603",-0.28,-1.98,0.21,0.09
"140US01089011011","01089011011",2.91,2.13,-0.68,0.81
"140US01089011021","01089011021",-0.57,0.24,-0.14,1.06
"140US01089011022","01089011022",0.82,1.5,0.18,0.85
"140US01089002801","01089002801",1.48,-1.07,0.16,-0.04
"140US01089002912","01089002912",2.83,0.06,-0.49,-0.46
"140US01089002922","01089002922",3,0.64,-0.22,-0.11
"140US01073012500","01073012500",-0.64,-1.93,-0.88,0.16
"140US01095030100","01095030100",-0.74,-2.59,-1.2,-0.83
"140US01073012911","01073012911",3.4,0.77,0.31,0.09
"140US01095030802","01095030802",-2.76,1.07,-0.7,-1.24
"140US01095030402","01095030402",0.92,0.3,-1.48,0.29
"140US01081041600","01081041600",-2.14,-1.84,-0.37,1.05
"140US01107050100","01107050100",-0.2,-1.62,-1.08,-0.2
"140US01107050300","01107050300",-0.99,-1.87,-0.66,-0.51
"140US01073012701","01073012701",-0.55,-0.26,-0.26,-1.55
"140US01073012802","01073012802",2.39,0.68,0.45,0.21
"140US01081040901","01081040901",1.94,0.34,0.35,0.18
"140US01081041200","01081041200",2.25,0.35,-0.54,0.12
"140US01095030903","01095030903",-3.14,0.89,-0.83,-1.02
"140US01095031000","01095031000",-1.27,-0.85,-1.73,-0.98
"140US01095031100","01095031100",-2.42,-0.54,-1.28,-0.85
"140US01087232000","01087232000",-2.1,-1.39,-0.26,0.36
"140US01089000202","01089000202",-3.14,-1.65,-0.92,1.86
"140US01089000502","01089000502",-1.35,-1.03,-0.99,-0.21
"140US01089000503","01089000503",-0.57,0.1,-0.21,0
"140US01089000702","01089000702",-0.35,-1.96,0.38,-0.48
"140US01089000901","01089000901",2.72,-1.17,0.13,-0.74
"140US01085781200","01085781200",-1.8,-1.2,-1.03,0.44
"140US01081041900","01081041900",1.13,-0.57,-0.87,-0.26
"140US01081042006","01081042006",0.37,-0.73,-0.78,-1.28
"140US01005950800","01005950800",0.48,-0.59,-0.62,0.33
"140US01027959200","01027959200",-0.25,-0.9,-1.94,-0.19
"140US01011952500","01011952500",-1.83,-2.07,-1.41,0.31
"140US01013952900","01013952900",-1.16,-1.03,-1.5,0.43
"140US01011952100","01011952100",-1.1,-1.54,-0.51,-0.75
"140US01027959000","01027959000",-0.65,-1.91,-0.27,-1.09
"140US01013953500","01013953500",-0.35,-3.39,-1.45,-1.51
"140US01015000600","01015000600",-4.93,-3.9,-1.75,0.92
"140US01015001201","01015001201",-0.54,-1.91,-0.61,-0.9
"140US01015001300","01015001300",-0.31,-2.11,-1.27,-0.55
"140US01015001500","01015001500",-0.23,-0.77,-1.32,0.63
"140US01093964600","01093964600",0.47,-2.52,-1.25,-0.89
