HEROP_ID,FIPS,PcpPer100k,SpPer100k,TotPcp,TotSp
140US17089851905,17089851905,0.0,0.0,0.0,0
140US17089851907,17089851907,13.33,0.0,1.0,0
140US17089852001,17089852001,41.84,20.92,2.0,1
140US17031828701,17031828701,24.07,0.0,1.0,0
140US17031828801,17031828801,246.96,299.88,14.0,17
140US17089852101,17089852101,69.61,264.51,5.0,19
140US17089852201,17089852201,85.67,107.09,4.0,5
140US17043845701,17043845701,0.0,0.0,0.0,0
140US17043845703,17043845703,64.06,85.42,3.0,4
140US17089853004,17089853004,124.22,124.22,4.0,4
140US17061973900,17061973900,0.0,0.0,0.0,0
140US17097864411,17097864411,59.01,0.0,3.0,0
140US17031829301,17031829301,0.0,0.0,0.0,0
140US17031829401,17031829401,0.0,0.0,0.0,0
140US17031829500,17031829500,0.0,0.0,0.0,0
140US17031829902,17031829902,202.49,358.26,13.0,23
140US17031830001,17031830001,0.0,0.0,0.0,0
140US17177000600,17177000600,0.0,0.0,0.0,0
140US17197881112,17197881112,88.53,17.71,5.0,1
140US17197881115,17197881115,73.21,732.06,3.0,30
140US17031160700,17031160700,32.3,129.22,2.0,8
140US17091012300,17091012300,108.23,411.26,5.0,19
140US17091012400,17091012400,0.0,21.81,0.0,1
140US17043846411,17043846411,23.62,47.24,1.0,2
140US17043846413,17043846413,26.72,480.9,1.0,18
140US17043846504,17043846504,585.7,2311.96,38.0,150
140US17043846515,17043846515,60.86,162.3,3.0,8
140US17043846521,17043846521,0.0,59.11,0.0,3
140US17147954500,17147954500,0.0,0.0,0.0,0
140US17147954800,17147954800,0.0,0.0,0.0,0
140US17149952700,17149952700,112.38,134.86,5.0,6
140US17197883211,17197883211,0.0,127.59,0.0,8
140US17197883213,17197883213,34.69,0.0,2.0,0
140US17031830006,17031830006,77.04,0.0,2.0,0
140US17031830202,17031830202,85.86,57.24,3.0,2
140US17085020200,17085020200,20.89,0.0,1.0,0
140US17089852202,17089852202,118.08,85.87,11.0,8
140US17089852401,17089852401,35.17,58.61,3.0,5
140US17031830500,17031830500,20.17,0.0,1.0,0
140US17031170100,17031170100,242.95,631.68,5.0,13
140US17031170600,17031170600,0.0,0.0,0.0,0
140US17031170700,17031170700,31.48,0.0,1.0,0
140US17031171100,17031171100,0.0,0.0,0.0,0
140US17031190200,17031190200,0.0,0.0,0.0,0
140US17031190402,17031190402,35.89,0.0,2.0,0
140US17031190602,17031190602,17.83,0.0,1.0,0
140US17031191000,17031191000,0.0,0.0,0.0,0
140US17031191200,17031191200,127.1,25.42,5.0,1
140US17031200100,17031200100,0.0,0.0,0.0,0
140US17031210501,17031210501,30.55,30.55,1.0,1
140US17031210502,17031210502,0.0,21.34,0.0,1
140US17031210900,17031210900,0.0,0.0,0.0,0
140US17031220400,17031220400,37.84,0.0,1.0,0
140US17031220602,17031220602,39.54,0.0,2.0,0
140US17091011300,17091011300,0.0,0.0,0.0,0
140US17031221000,17031221000,0.0,36.05,0.0,1
140US17089853200,17089853200,110.31,15.76,7.0,1
140US17089853300,17089853300,59.22,0.0,3.0,0
140US17089853500,17089853500,0.0,0.0,0.0,0
140US17043846003,17043846003,23.69,0.0,1.0,0
140US17043846103,17043846103,0.0,17.49,0.0,1
140US17043846201,17043846201,82.8,149.03,5.0,9
140US17043846202,17043846202,44.61,0.0,3.0,0
140US17061974000,17061974000,57.74,28.87,2.0,1
140US17063000103,17063000103,0.0,0.0,0.0,0
140US17063000300,17063000300,35.01,70.03,1.0,2
140US17067954300,17067954300,59.01,0.0,2.0,0
140US17031830800,17031830800,995.22,756.37,25.0,19
140US17031831200,17031831200,20.67,0.0,1.0,0
140US17031831500,17031831500,0.0,0.0,0.0,0
140US17031831800,17031831800,0.0,0.0,0.0,0
140US17031832200,17031832200,91.21,30.4,3.0,1
140US17031832300,17031832300,0.0,149.93,0.0,3
140US17031836400,17031836400,80.28,0.0,3.0,0
140US17031836600,17031836600,43.65,0.0,1.0,0
140US17195001100,17195001100,395.69,681.47,18.0,31
140US17195001200,17195001200,0.0,0.0,0.0,0
140US17069971000,17069971000,0.0,0.0,0.0,0
140US17073030300,17073030300,99.45,198.89,7.0,14
140US17031805105,17031805105,83.01,110.68,6.0,8
140US17031805107,17031805107,186.13,263.69,12.0,17
140US17031805110,17031805110,45.5,204.73,2.0,9
140US17031805401,17031805401,151.67,176.95,6.0,7
140US17031805402,17031805402,257.94,238.1,13.0,12
140US17031809200,17031809200,0.0,0.0,0.0,0
140US17031809500,17031809500,126.23,75.74,5.0,3
140US17031809700,17031809700,27.34,0.0,1.0,0
140US17031810000,17031810000,0.0,0.0,0.0,0
140US17031810400,17031810400,18.67,168.07,1.0,9
140US17031810502,17031810502,0.0,0.0,0.0,0
140US17157950700,17157950700,0.0,0.0,0.0,0
140US17163503413,17163503413,67.74,16.93,4.0,1
140US17143003900,17143003900,209.59,670.67,15.0,48
140US17141961300,17141961300,0.0,0.0,0.0,0
140US17037001800,17037001800,48.24,0.0,2.0,0
140US17037002000,17037002000,79.4,297.74,4.0,15
140US17043844100,17043844100,23.52,0.0,1.0,0
140US17043844301,17043844301,310.32,496.51,20.0,32
140US17043844307,17043844307,0.0,25.47,0.0,1
140US17039971600,17039971600,0.0,51.15,0.0,2
140US17041952000,17041952000,0.0,0.0,0.0,0
140US17041952200,17041952200,43.64,65.46,2.0,3
140US17043840101,17043840101,102.85,17.14,6.0,1
140US17043840103,17043840103,0.0,0.0,0.0,0
140US17031839000,17031839000,0.0,34.13,0.0,3
140US17031839200,17031839200,326.26,448.61,8.0,11
140US17031839900,17031839900,67.89,0.0,3.0,0
140US17031840300,17031840300,25.83,25.83,1.0,1
140US17031840400,17031840400,127.59,63.8,4.0,2
140US17031841100,17031841100,113.12,70.7,8.0,5
140US17031841400,17031841400,0.0,0.0,0.0,0
140US17031841700,17031841700,0.0,0.0,0.0,0
140US17031842200,17031842200,1458.47,760.94,46.0,24
140US17033880300,17033880300,271.41,241.25,9.0,8
140US17199021200,17199021200,141.07,362.76,7.0,18
140US17043840904,17043840904,0.0,22.44,0.0,1
140US17043840908,17043840908,45.72,297.21,2.0,13
140US17043840911,17043840911,0.0,0.0,0.0,0
140US17043841004,17043841004,0.0,0.0,0.0,0
140US17033880400,17033880400,38.42,0.0,1.0,0
140US17199021400,17199021400,19.48,0.0,1.0,0
140US17201000200,17201000200,0.0,0.0,0.0,0
140US17201000504,17201000504,0.0,0.0,0.0,0
140US17201000506,17201000506,442.58,395.99,19.0,17
140US17201000510,17201000510,310.46,620.93,10.0,20
140US17201000600,17201000600,45.82,22.91,2.0,1
140US17201000700,17201000700,31.4,0.0,1.0,0
140US17201001200,17201001200,265.6,44.27,6.0,1
140US17043840802,17043840802,34.32,0.0,2.0,0
140US17001001100,17001001100,0.0,24.23,0.0,2
140US17001010400,17001010400,0.0,0.0,0.0,0
140US17001010500,17001010500,0.0,0.0,0.0,0
140US17033880600,17033880600,0.0,0.0,0.0,0
140US17197884003,17197884003,0.0,0.0,0.0,0
140US17197884005,17197884005,0.0,0.0,0.0,0
140US17197884101,17197884101,0.0,0.0,0.0,0
140US17197884103,17197884103,0.0,0.0,0.0,0
140US17199020900,17199020900,20.37,0.0,1.0,0
140US17197883810,17197883810,54.01,0.0,2.0,0
140US17043841326,17043841326,31.72,31.72,1.0,1
140US17043842704,17043842704,0.0,0.0,0.0,0
140US17043842708,17043842708,119.28,79.52,3.0,2
140US17043842900,17043842900,495.75,318.7,28.0,18
140US17043843200,17043843200,0.0,20.46,0.0,1
140US17043843302,17043843302,0.0,0.0,0.0,0
140US17043841103,17043841103,133.33,26.67,5.0,1
140US17043841104,17043841104,0.0,89.67,0.0,4
140US17031842400,17031842400,0.0,0.0,0.0,0
140US17005951500,17005951500,0.0,0.0,0.0,0
140US17007010100,17007010100,91.73,13.1,7.0,1
140US17197883514,17197883514,0.0,184.27,0.0,13
140US17197883516,17197883516,120.9,201.5,9.0,15
140US17197883519,17197883519,0.0,0.0,0.0,0
140US17197883521,17197883521,51.65,206.61,2.0,8
140US17197883605,17197883605,0.0,0.0,0.0,0
140US17197883803,17197883803,0.0,0.0,0.0,0
140US17197883806,17197883806,0.0,0.0,0.0,0
140US17197883808,17197883808,0.0,0.0,0.0,0
140US17043841111,17043841111,86.16,0.0,3.0,0
140US17043841114,17043841114,511.57,422.6,23.0,19
140US17043841206,17043841206,0.0,0.0,0.0,0
140US17043841401,17043841401,15.67,62.7,1.0,4
140US17201003807,17201003807,12.91,25.82,1.0,2
140US17201003901,17201003901,0.0,21.2,0.0,1
140US17031838100,17031838100,6477.27,18352.27,114.0,323
140US17043842602,17043842602,117.84,47.14,5.0,2
140US17043842605,17043842605,0.0,22.81,0.0,1
140US17031838600,17031838600,0.0,0.0,0.0,0
140US17199020400,17199020400,236.66,447.02,9.0,17
140US17199020600,17199020600,24.52,0.0,1.0,0
140US17199020700,17199020700,0.0,0.0,0.0,0
140US17043842703,17043842703,24.81,248.08,1.0,10
140US17145030100,17145030100,69.69,0.0,2.0,0
140US17043844802,17043844802,221.1,94.76,7.0,3
140US17043845000,17043845000,104.09,225.54,6.0,13
140US17043845300,17043845300,961.54,1682.69,32.0,56
140US17043844601,17043844601,1071.34,2456.23,41.0,94
140US17043844602,17043844602,358.5,1456.42,16.0,65
140US17043845402,17043845402,33.88,0.0,1.0,0
140US17203030602,17203030602,0.0,0.0,0.0,0
140US17163504600,17163504600,0.0,0.0,0.0,0
140US17117956900,17117956900,29.72,0.0,1.0,0
140US17031803013,17031803013,18.39,18.39,1.0,1
140US17111871003,17111871003,61.19,0.0,3.0,0
140US17031817700,17031817700,151.98,75.99,8.0,4
140US17167003801,17167003801,0.0,0.0,0.0,0
140US17031681000,17031681000,0.0,0.0,0.0,0
140US17031691100,17031691100,0.0,0.0,0.0,0
140US17117956100,17117956100,32.85,32.85,1.0,1
140US17117957100,17117957100,74.79,0.0,2.0,0
140US17119401500,17119401500,0.0,0.0,0.0,0
140US17031802505,17031802505,0.0,0.0,0.0,0
140US17031802801,17031802801,105.35,42.14,5.0,2
140US17133600102,17133600102,19.65,19.65,1.0,1
140US17137952000,17137952000,0.0,47.77,0.0,2
140US17141960800,17141960800,28.18,0.0,1.0,0
140US17031805502,17031805502,225.11,375.19,9.0,15
140US17031806001,17031806001,89.67,161.41,5.0,9
140US17167002400,17167002400,0.0,0.0,0.0,0
140US17167003202,17167003202,46.87,0.0,2.0,0
140US17179021606,17179021606,199.8,133.2,12.0,8
140US17031230800,17031230800,0.0,0.0,0.0,0
140US17031808702,17031808702,133.21,76.12,7.0,4
140US17161023300,17161023300,0.0,0.0,0.0,0
140US17161024200,17161024200,0.0,0.0,0.0,0
140US17031816800,17031816800,18.77,0.0,1.0,0
140US17173959100,17173959100,80.02,0.0,3.0,0
140US17031803603,17031803603,0.0,0.0,0.0,0
140US17031811302,17031811302,703.12,1354.17,27.0,52
140US17031813302,17031813302,0.0,29.62,0.0,1
140US17031814100,17031814100,0.0,0.0,0.0,0
140US17031816402,17031816402,813.38,835.97,36.0,37
140US17031817500,17031817500,118.06,88.55,4.0,3
140US17031818800,17031818800,127.23,72.7,7.0,4
140US17031819900,17031819900,29.74,0.0,1.0,0
140US17031821200,17031821200,321.8,804.51,20.0,50
140US17031822000,17031822000,185.7,46.43,8.0,2
140US17077010700,17077010700,226.69,0.0,8.0,0
140US17089850702,17089850702,14.32,0.0,2.0,0
140US17089851904,17089851904,152.34,507.81,12.0,40
140US17031806002,17031806002,68.89,110.22,5.0,8
140US17081050500,17081050500,527.19,582.69,19.0,21
140US17089850105,17089850105,29.08,29.08,2.0,2
140US17089852102,17089852102,21.83,32.74,2.0,3
140US17043841604,17043841604,46.9,0.0,2.0,0
140US17043841704,17043841704,45.27,45.27,2.0,2
140US17043842200,17043842200,1133.45,769.89,53.0,36
140US17043842706,17043842706,0.0,22.62,0.0,1
140US17043844201,17043844201,32.72,32.72,2.0,2
140US17043844502,17043844502,89.42,685.54,3.0,23
140US17031806802,17031806802,0.0,98.07,0.0,3
140US17031807300,17031807300,192.73,436.85,15.0,34
140US17031805302,17031805302,0.0,0.0,0.0,0
140US17043846702,17043846702,0.0,24.43,0.0,1
140US17031809100,17031809100,0.0,0.0,0.0,0
140US17031810302,17031810302,31.63,0.0,1.0,0
140US17043841312,17043841312,0.0,0.0,0.0,0
140US17043841324,17043841324,0.0,0.0,0.0,0
140US17043841501,17043841501,15.75,47.25,1.0,3
140US17201004002,17201004002,15.14,0.0,1.0,0
140US17203030601,17203030601,131.68,117.04,9.0,8
140US17141960700,17141960700,0.0,0.0,0.0,0
140US17167000501,17167000501,91.66,0.0,2.0,0
140US17167001200,17167001200,0.0,0.0,0.0,0
140US17031700502,17031700502,59.29,0.0,2.0,0
140US17199021000,17199021000,285.28,665.65,15.0,35
140US17031730202,17031730202,0.0,0.0,0.0,0
140US17031740100,17031740100,94.28,0.0,3.0,0
140US17031490400,17031490400,0.0,0.0,0.0,0
140US17031490901,17031490901,0.0,0.0,0.0,0
140US17031510100,17031510100,0.0,0.0,0.0,0
140US17031530100,17031530100,0.0,0.0,0.0,0
140US17031550100,17031550100,30.87,0.0,2.0,0
140US17031590600,17031590600,27.19,0.0,1.0,0
140US17031630100,17031630100,0.0,0.0,0.0,0
140US17031660700,17031660700,0.0,0.0,0.0,0
140US17031680900,17031680900,495.63,583.09,17.0,20
140US17031250800,17031250800,0.0,0.0,0.0,0
140US17031252102,17031252102,0.0,0.0,0.0,0
140US17031282800,17031282800,62.5,0.0,1.0,0
140US17031300800,17031300800,98.28,98.28,4.0,4
140US17031801800,17031801800,0.0,261.23,0.0,15
140US17089854002,17089854002,0.0,19.28,0.0,1
140US17089854302,17089854302,0.0,0.0,0.0,0
140US17031802702,17031802702,173.01,0.0,8.0,0
140US17031804104,17031804104,0.0,0.0,0.0,0
140US17031804309,17031804309,0.0,31.19,0.0,1
140US17031804706,17031804706,165.98,622.41,4.0,15
140US17031804804,17031804804,45.79,15.26,3.0,1
140US17089854504,17089854504,0.0,58.75,0.0,5
140US17091011200,17091011200,0.0,0.0,0.0,0
140US17031801100,17031801100,0.0,0.0,0.0,0
140US17021958800,17021958800,365.41,203.0,9.0,5
140US17027900200,17027900200,0.0,0.0,0.0,0
140US17029000700,17029000700,32.88,16.44,2.0,1
140US17031031200,17031031200,117.9,50.53,7.0,3
140US17031770202,17031770202,902.38,3014.77,44.0,147
140US17031040300,17031040300,991.45,1059.83,29.0,31
140US17031063303,17031063303,3270.65,5641.86,40.0,69
140US17031070700,17031070700,0.0,46.82,0.0,2
140US17031071400,17031071400,0.0,21.07,0.0,1
140US17031110200,17031110200,174.77,87.39,6.0,3
140US17031140200,17031140200,15.55,15.55,1.0,1
140US17031150200,17031150200,12.91,0.0,1.0,0
140US17031170800,17031170800,47.74,0.0,2.0,0
140US17031200402,17031200402,22.83,45.66,1.0,2
140US17167000100,17167000100,0.0,27.21,0.0,1
140US17043846517,17043846517,0.0,0.0,0.0,0
140US17055040800,17055040800,0.0,0.0,0.0,0
140US17049950400,17049950400,0.0,25.55,0.0,1
140US17057952900,17057952900,32.89,0.0,1.0,0
140US17043845401,17043845401,27.96,139.78,1.0,5
140US17043845811,17043845811,0.0,0.0,0.0,0
140US17043846106,17043846106,79.62,318.47,3.0,12
140US17043846410,17043846410,0.0,37.82,0.0,2
140US17053961700,17053961700,0.0,0.0,0.0,0
140US17031834800,17031834800,194.05,194.05,3.0,3
140US17031836800,17031836800,0.0,0.0,0.0,0
140US17201000403,17201000403,0.0,22.64,0.0,1
140US17005951200,17005951200,35.47,35.47,1.0,1
140US17009970500,17009970500,71.86,23.95,3.0,1
140US17037000100,17037000100,30.49,0.0,2.0,0
140US17201001800,17201001800,0.0,0.0,0.0,0
140US17201002800,17201002800,0.0,0.0,0.0,0
140US17201003709,17201003709,187.03,124.69,3.0,2
140US17015960100,17015960100,30.57,0.0,1.0,0
140US17019000401,17019000401,0.0,0.0,0.0,0
140US17019000902,17019000902,0.0,0.0,0.0,0
140US17019001204,17019001204,427.05,284.7,18.0,12
140US17031220500,17031220500,230.15,76.72,6.0,2
140US17031230600,17031230600,41.08,0.0,3.0,0
140US17031240900,17031240900,1724.14,2047.41,16.0,19
140US17031242300,17031242300,30.25,60.5,1.0,2
140US17031242800,17031242800,129.7,0.0,2.0,0
140US17167002500,17167002500,17.14,17.14,1.0,1
140US17167003203,17167003203,0.0,0.0,0.0,0
140US17169970200,17169970200,34.39,68.78,1.0,2
140US17177000200,17177000200,0.0,0.0,0.0,0
140US17179020400,17179020400,17.91,0.0,1.0,0
140US17197880313,17197880313,0.0,0.0,0.0,0
140US17051950700,17051950700,0.0,0.0,0.0,0
140US17055040100,17055040100,0.0,0.0,0.0,0
140US17179022100,17179022100,0.0,0.0,0.0,0
140US17183000700,17183000700,26.87,107.5,1.0,4
140US17197880416,17197880416,0.0,0.0,0.0,0
140US17111870809,17111870809,0.0,0.0,0.0,0
140US17197880701,17197880701,0.0,0.0,0.0,0
140US17197881009,17197881009,0.0,0.0,0.0,0
140US17031822602,17031822602,14.28,42.84,1.0,3
140US17031822900,17031822900,326.95,46.71,7.0,1
140US17031823200,17031823200,42.63,0.0,2.0,0
140US17031824005,17031824005,35.32,176.58,2.0,10
140US17031824116,17031824116,383.07,237.14,21.0,13
140US17031834300,17031834300,0.0,16.66,0.0,1
140US17197881200,17197881200,40.58,20.29,2.0,1
140US17197883214,17197883214,114.07,114.07,3.0,3
140US17197883504,17197883504,37.33,130.65,2.0,7
140US17197883809,17197883809,0.0,0.0,0.0,0
140US17197980000,17197980000,,,0.0,0
140US17183010702,17183010702,0.0,0.0,0.0,0
140US17187870400,17187870400,204.83,81.93,10.0,4
140US17193958100,17193958100,290.61,29.06,10.0,1
140US17197880116,17197880116,0.0,0.0,0.0,0
140US17197880120,17197880120,58.46,0.0,6.0,0
140US17197880303,17197880303,122.7,49.08,5.0,2
140US17019010604,17019010604,796.81,159.36,20.0,4
140US17115001000,17115001000,0.0,0.0,0.0,0
140US17115002601,17115002601,73.01,73.01,3.0,3
140US17117956300,17117956300,0.0,0.0,0.0,0
140US17119400600,17119400600,0.0,0.0,0.0,0
140US17119401200,17119401200,0.0,0.0,0.0,0
140US17043841003,17043841003,0.0,0.0,0.0,0
140US17163502800,17163502800,268.55,302.11,8.0,9
140US17163503903,17163503903,0.0,0.0,0.0,0
140US17127970200,17127970200,46.97,46.97,2.0,2
140US17133600402,17133600402,0.0,0.0,0.0,0
140US17143002300,17143002300,0.0,0.0,0.0,0
140US17097863603,17097863603,303.67,637.72,10.0,21
140US17031825501,17031825501,0.0,0.0,0.0,0
140US17031826901,17031826901,0.0,0.0,0.0,0
140US17049950100,17049950100,24.93,0.0,1.0,0
140US17143002702,17143002702,51.92,0.0,2.0,0
140US17097864106,17097864106,49.66,0.0,2.0,0
140US17097864407,17097864407,0.0,0.0,0.0,0
140US17031831600,17031831600,120.79,147.63,9.0,11
140US17067953900,17067953900,0.0,0.0,0.0,0
140US17073030202,17073030202,25.91,0.0,1.0,0
140US17111870102,17111870102,15.04,0.0,1.0,0
140US17111870604,17111870604,0.0,0.0,0.0,0
140US17031020702,17031020702,91.22,39.09,7.0,3
140US17031827805,17031827805,0.0,0.0,0.0,0
140US17031828503,17031828503,22.36,0.0,1.0,0
140US17031829901,17031829901,0.0,0.0,0.0,0
140US17057953900,17057953900,0.0,0.0,0.0,0
140US17063000200,17063000200,42.75,71.26,3.0,5
140US17075950300,17075950300,0.0,0.0,0.0,0
140US17097864308,17097864308,112.69,225.38,5.0,10
140US17031250200,17031250200,0.0,0.0,0.0,0
140US17031251300,17031251300,0.0,0.0,0.0,0
140US17097864412,17097864412,0.0,0.0,0.0,0
140US17031550200,17031550200,0.0,0.0,0.0,0
140US17031340500,17031340500,0.0,0.0,0.0,0
140US17031390700,17031390700,17.73,17.73,1.0,1
140US17031838700,17031838700,23.2,23.2,1.0,1
140US17031841800,17031841800,0.0,0.0,0.0,0
140US17031843100,17031843100,0.0,0.0,0.0,0
140US17037000800,17037000800,212.56,670.37,13.0,41
140US17031100500,17031100500,0.0,17.56,0.0,1
140US17031210602,17031210602,142.86,23.81,6.0,1
140US17031411000,17031411000,0.0,31.56,0.0,1
140US17031430102,17031430102,0.0,0.0,0.0,0
140US17031460100,17031460100,0.0,0.0,0.0,0
140US17087977600,17087977600,24.76,24.76,1.0,1
140US17089850703,17089850703,0.0,0.0,0.0,0
140US17031220702,17031220702,0.0,0.0,0.0,0
140US17093890301,17093890301,0.0,0.0,0.0,0
140US17031821900,17031821900,0.0,0.0,0.0,0
140US17031822500,17031822500,439.81,254.63,19.0,11
140US17031823702,17031823702,65.05,146.37,4.0,9
140US17031824108,17031824108,0.0,25.0,0.0,2
140US17001001001,17001001001,0.0,0.0,0.0,0
140US17043841102,17043841102,127.67,95.75,8.0,6
140US17097860101,17097860101,23.92,11.96,2.0,1
140US17097860805,17097860805,0.0,0.0,0.0,0
140US17043846701,17043846701,21.76,21.76,1.0,1
140US17031824701,17031824701,23.15,0.0,1.0,0
140US17031827100,17031827100,0.0,0.0,0.0,0
140US17031828201,17031828201,0.0,0.0,0.0,0
140US17031829402,17031829402,0.0,0.0,0.0,0
140US17031832100,17031832100,0.0,0.0,0.0,0
140US17031834200,17031834200,517.77,517.77,22.0,22
140US17031835000,17031835000,0.0,35.57,0.0,2
140US17031837000,17031837000,51.28,0.0,1.0,0
140US17031839700,17031839700,22.17,0.0,1.0,0
140US17043840102,17043840102,0.0,0.0,0.0,0
140US17043840801,17043840801,42.41,0.0,1.0,0
140US17031081100,17031081100,48.88,48.88,2.0,2
140US17031081800,17031081800,70.57,241.96,7.0,24
140US17097863904,17097863904,0.0,79.64,0.0,5
140US17097864203,17097864203,0.0,0.0,0.0,0
140US17043841403,17043841403,770.61,3776.01,30.0,147
140US17043841404,17043841404,162.44,422.35,5.0,13
140US17043841607,17043841607,0.0,0.0,0.0,0
140US17043842702,17043842702,234.24,170.36,11.0,8
140US17043843800,17043843800,284.54,126.46,9.0,4
140US17107952900,17107952900,0.0,0.0,0.0,0
140US17111870500,17111870500,0.0,0.0,0.0,0
140US17111870808,17111870808,241.68,456.5,9.0,17
140US17111871105,17111871105,0.0,0.0,0.0,0
140US17031824601,17031824601,0.0,0.0,0.0,0
140US17201004001,17201004001,11.04,44.15,1.0,4
140US17031180100,17031180100,31.45,94.34,2.0,6
140US17031210100,17031210100,0.0,0.0,0.0,0
140US17031220601,17031220601,170.16,340.33,3.0,6
140US17089851301,17089851301,0.0,0.0,0.0,0
140US17089851909,17089851909,267.2,200.4,12.0,9
140US17089852403,17089852403,0.0,0.0,0.0,0
140US17089852903,17089852903,15.82,0.0,1.0,0
140US17097860302,17097860302,0.0,0.0,0.0,0
140US17031823604,17031823604,132.8,212.48,5.0,8
140US17163504353,17163504353,0.0,0.0,0.0,0
140US17167003500,17167003500,18.72,0.0,1.0,0
140US17031828505,17031828505,0.0,0.0,0.0,0
140US17043843700,17043843700,93.22,139.83,4.0,6
140US17043844401,17043844401,156.2,968.45,5.0,31
140US17201003806,17201003806,0.0,0.0,0.0,0
140US17063000400,17063000400,242.68,676.03,14.0,39
140US17067953800,17067953800,78.43,117.65,2.0,3
140US17071973500,17071973500,37.94,0.0,1.0,0
140US17075950900,17075950900,42.57,0.0,1.0,0
140US17077011100,17077011100,0.0,63.43,0.0,2
140US17179021702,17179021702,162.07,126.06,9.0,7
140US17181950100,17181950100,22.32,0.0,1.0,0
140US17031030500,17031030500,0.0,31.11,0.0,2
140US17031031000,17031031000,293.47,366.84,12.0,15
